temperature,humidity,mq2,mq135,Vibration,AQI_Level
32.0,96.11146917219874,4015,2740,STABLE,Unhealthy
27.5,92.70582736712988,1378,1380,STABLE,Unhealthy for Sensitive Groups
25.8,93.13566677225074,60,202,STABLE,Good
32.5,97.9183166861833,2533,875,STABLE,Unhealthy
28.5,98.19869444802958,1697,1694,STABLE,Unhealthy for Sensitive Groups
28.6,95.33844977792383,182,100,STABLE,Moderate
28.8,98.2647987896107,88,74,STABLE,Unhealthy for Sensitive Groups
32.3,95.40974643944384,305,711,STABLE,Moderate
27.0,92.94846639671998,3513,3598,STABLE,Unhealthy
33.7,94.66409715068336,3950,2337,STABLE,Unhealthy
28.47747292,98.21698702670359,78,4095,STABLE,Unhealthy
28.3,98.56418033613068,85,75,STABLE,Unhealthy for Sensitive Groups
28.3,94.66644008116081,86,76,VIBRATING,Unhealthy for Sensitive Groups
29.8,97.6697162134608,66,80,STABLE,Moderate
29.5,94.74035942983409,66,76,STABLE,Good
26.4,96.4746383739629,3830,991,STABLE,Unhealthy
26.7,95.4748402596988,182,3503,STABLE,Unhealthy
29.2,98.40424661856741,247,233,STABLE,Good
25.7,96.57722508281448,176,30,STABLE,Good
26.4,97.10932107958706,43,91,STABLE,Good
28.1,98.14852712967345,128,204,STABLE,Good
24.5,92.24303559582667,214,3261,STABLE,Unhealthy
30.2,95.57822558067798,2621,710,STABLE,Unhealthy
26.0,97.09784822329574,67,89,STABLE,Good
28.8,97.57748072653338,216,212,STABLE,Good
26.2,97.7028101646926,1210,749,STABLE,Unhealthy for Sensitive Groups
27.3,95.90944875337608,504,1045,STABLE,Moderate
31.8,94.81119419716512,251,672,STABLE,Moderate
30.2,95.80581445333722,1673,1277,STABLE,Unhealthy for Sensitive Groups
29.03059676,95.05401154489802,47,89,STABLE,Unhealthy
30.3,97.27261031764834,72,108,STABLE,Unhealthy for Sensitive Groups
28.0,99.36933721601726,87,78,STABLE,Unhealthy for Sensitive Groups
28.3,97.89066789474998,86,84,STABLE,Unhealthy for Sensitive Groups
28.57900922,95.06530279204675,51,124,STABLE,Unhealthy for Sensitive Groups
32.9,97.73896307159211,303,402,STABLE,Moderate
24.2,97.86059093991832,1770,1191,STABLE,Unhealthy for Sensitive Groups
31.6,95.77925553928024,1693,1551,STABLE,Unhealthy for Sensitive Groups
27.1,98.35104422957517,657,513,STABLE,Moderate
25.3,95.94164491351506,875,1629,VIBRATING,Unhealthy for Sensitive Groups
27.7,96.67392125355236,543,2278,VIBRATING,Unhealthy
29.9,99.34022744654176,94,79,VIBRATING,Good
26.6,96.24641192590856,4040,174,STABLE,Unhealthy
28.57517736,98.16998592677243,51,126,STABLE,Unhealthy for Sensitive Groups
32.6,98.1729665511516,219,220,STABLE,Good
24.2,93.7405165473462,3852,3524,STABLE,Unhealthy
33.2,98.08548873042228,1218,1256,STABLE,Unhealthy for Sensitive Groups
29.0,97.99354205706024,977,1544,STABLE,Unhealthy for Sensitive Groups
26.4,97.46358907613146,64,94,STABLE,Good
30.4,98.07565241999914,102,181,STABLE,Good
32.3,98.32109989237827,390,607,STABLE,Moderate
28.52756825,99.44586082979153,51,125,STABLE,Unhealthy for Sensitive Groups
29.05398224,98.38143995633506,47,93,VIBRATING,Unhealthy
33.1,98.40100837801245,209,169,STABLE,Good
25.4,98.96879055959296,702,1633,STABLE,Unhealthy for Sensitive Groups
24.5,92.0211600614329,310,1060,STABLE,Moderate
29.13392052,98.2984700894117,47,90,STABLE,Unhealthy
25.3,98.51101606966661,402,845,STABLE,Moderate
27.2,97.15238464756924,715,1033,STABLE,Moderate
30.18370656,97.91443781112075,95,57,STABLE,Good
32.4,97.46197867849092,1744,954,STABLE,Unhealthy for Sensitive Groups
28.8,94.37217849021141,893,254,STABLE,Moderate
29.9,96.31531120792482,69,71,STABLE,Moderate
28.5,98.51562286777173,86,81,STABLE,Unhealthy
33.5,97.55604986836791,95,249,STABLE,Good
26.7,96.78108549013932,1253,1469,STABLE,Unhealthy for Sensitive Groups
28.38807304,98.11160559473271,95,88,STABLE,Unhealthy
33.9,98.6059532804551,2567,3416,STABLE,Unhealthy
28.5,96.56040236980222,846,859,STABLE,Unhealthy for Sensitive Groups
24.9,93.61515613089325,238,217,VIBRATING,Good
25.4,95.76623724880403,890,1649,STABLE,Unhealthy for Sensitive Groups
30.4,97.34076766201669,1375,735,STABLE,Unhealthy for Sensitive Groups
30.127491231172908,98.74123434644724,622,4095,VIBRATING,Unhealthy
27.6,95.62218095941358,180,119,STABLE,Good
27.7,95.43594386701761,1145,1608,STABLE,Unhealthy for Sensitive Groups
29.6,92.92745416255629,1260,1442,STABLE,Unhealthy for Sensitive Groups
26.7,96.79224245206399,44,94,STABLE,Good
32.1,98.21732152286981,3200,576,STABLE,Unhealthy
33.6,97.39636950032728,541,1071,STABLE,Moderate
26.5,98.89086880141357,160,184,STABLE,Good
28.6,97.33144366768049,1377,1528,STABLE,Unhealthy for Sensitive Groups
25.3,99.52475622639722,66,89,VIBRATING,Good
24.1,99.35295538426413,429,381,STABLE,Moderate
28.66950631,97.86218099927511,97,87,STABLE,Unhealthy
32.2,99.43885404763621,96,69,STABLE,Good
32.5,97.9354511615453,947,4024,STABLE,Unhealthy
25.2,94.72853590442142,1544,874,STABLE,Unhealthy for Sensitive Groups
25.1,98.57992982094612,369,346,STABLE,Moderate
28.4,96.02717164958933,88,76,STABLE,Moderate
28.35398428,98.41025262071138,87,82,STABLE,Unhealthy for Sensitive Groups
28.4,96.10080063499697,170,176,STABLE,Good
25.6,96.34855350129449,73,247,STABLE,Good
28.71733194,96.84355102359555,49,98,STABLE,Unhealthy
25.6,97.38175569371887,3606,946,STABLE,Unhealthy
29.7,97.04014155438495,70,70,STABLE,Moderate
33.6,98.12247608663003,2236,3980,STABLE,Unhealthy
33.6,95.66718160747077,1667,879,STABLE,Unhealthy for Sensitive Groups
25.8,96.50332267568288,904,1831,STABLE,Unhealthy for Sensitive Groups
24.6,96.33110457231896,2265,2073,STABLE,Unhealthy
33.5,99.07247459299839,31,178,STABLE,Good
31.163717808734887,96.501050118784,904,4095,STABLE,Unhealthy
28.2,98.55550787165777,64,219,STABLE,Good
27.9,97.78354289651388,665,289,STABLE,Moderate
32.8,96.83736945749966,87,75,STABLE,Good
26.9,94.59649729634162,1279,991,STABLE,Unhealthy for Sensitive Groups
26.6,96.77565372094512,393,674,STABLE,Moderate
24.2,97.70280467337497,4091,52,STABLE,Unhealthy
31.2,96.04588989741058,1587,1406,STABLE,Unhealthy for Sensitive Groups
29.5,94.89463873748466,453,1100,STABLE,Moderate
28.6003997,96.38097971054468,83,76,VIBRATING,Unhealthy for Sensitive Groups
24.6,95.98409492433363,77,144,STABLE,Good
31.4,96.0699050519859,164,140,STABLE,Good
27.2,99.17038736442198,949,1172,STABLE,Unhealthy for Sensitive Groups
28.35755798,94.93876446236511,86,79,STABLE,Unhealthy
28.2,99.26165805115743,87,87,STABLE,Unhealthy
26.1,98.79732658086091,918,3220,STABLE,Unhealthy
24.1,95.69624229842589,1161,948,STABLE,Unhealthy for Sensitive Groups
29.0,98.86176030274889,3768,3247,STABLE,Unhealthy
33.6,95.85501665670174,97,125,STABLE,Good
29.2,96.86062221899601,96,78,VIBRATING,Good
24.6,98.09638671926359,59,104,STABLE,Good
28.1874284,99.39580718790953,86,83,STABLE,Unhealthy for Sensitive Groups
26.4,96.64325672471675,63,94,STABLE,Good
27.9,96.43421879149585,3201,2380,STABLE,Unhealthy
27.6,95.06831757612542,719,326,STABLE,Moderate
25.3,99.1080782448298,835,386,STABLE,Moderate
29.9,94.98662429449632,68,90,VIBRATING,Unhealthy
33.4,98.11700949068097,98,59,STABLE,Good
28.33569741,99.07225801023279,86,78,VIBRATING,Unhealthy
28.45926485,99.37026954284536,87,82,VIBRATING,Unhealthy
28.8,99.29326746154534,175,103,VIBRATING,Moderate
29.3,98.41142283654293,642,831,STABLE,Moderate
32.1,95.47097295215332,1524,1166,STABLE,Unhealthy for Sensitive Groups
33.3,96.44373924637844,417,2360,STABLE,Unhealthy
28.8,97.68253258494238,1293,1659,STABLE,Unhealthy for Sensitive Groups
27.5,99.0274668071917,1520,1113,STABLE,Unhealthy for Sensitive Groups
28.6,98.7924988146568,216,88,STABLE,Moderate
26.1,96.846592660315,3723,665,STABLE,Unhealthy
24.8,96.95252472347562,98,107,STABLE,Good
25.5,96.79845087845216,3981,2683,STABLE,Unhealthy
26.6,99.09358541557833,82,248,STABLE,Good
32.9,99.09601921624774,752,584,STABLE,Moderate
28.3,94.70000962536488,87,80,STABLE,Unhealthy for Sensitive Groups
28.4,95.76482311011229,86,84,STABLE,Unhealthy for Sensitive Groups
28.56312919,98.8852460950597,86,83,STABLE,Unhealthy for Sensitive Groups
26.1,96.25404277312552,78,92,VIBRATING,Good
30.6,94.84230425604973,3770,2308,STABLE,Unhealthy
27.9,97.10569218038897,242,2095,STABLE,Unhealthy
34.0,98.78994788421967,4083,1426,STABLE,Unhealthy
27.0,96.40568145884384,3989,916,STABLE,Unhealthy
33.4,95.41980431918735,791,1161,STABLE,Moderate
34.00597698,93.16216819980379,96,59,STABLE,Good
29.4,97.72694436382767,72,82,STABLE,Moderate
27.2,99.2993898131803,1112,1156,VIBRATING,Unhealthy for Sensitive Groups
33.7,93.68547689660396,3164,628,STABLE,Unhealthy
30.2,96.48873398489107,635,800,STABLE,Moderate
32.2,96.90581564524564,158,69,STABLE,Good
29.0,97.1586552294586,65,68,STABLE,Good
30.6,99.10825735329138,212,229,VIBRATING,Good
30.7,96.75253859125178,2143,2400,STABLE,Unhealthy
25.4,98.54052929831364,1896,889,STABLE,Unhealthy
30.2,97.62619658506864,852,1154,STABLE,Unhealthy for Sensitive Groups
28.8,98.62170858231467,542,1036,STABLE,Moderate
30.7,95.25151543713797,473,3799,STABLE,Unhealthy
25.6,97.38111973576484,66,90,STABLE,Good
24.2,95.97312546248757,240,80,STABLE,Good
26.6,98.04380244756157,1529,1652,STABLE,Unhealthy for Sensitive Groups
29.4,98.36489257106147,74,82,STABLE,Moderate
28.35621246,97.7758358999406,86,84,STABLE,Unhealthy for Sensitive Groups
24.7,97.84228837204604,1834,2541,STABLE,Unhealthy
27.5,96.80794193118113,553,678,STABLE,Moderate
33.6,99.10210433896157,3240,635,STABLE,Unhealthy
25.8,96.31927886592948,3741,2454,STABLE,Unhealthy
25.4,96.06945634549353,1134,1003,VIBRATING,Unhealthy for Sensitive Groups
31.3,97.2286537169963,144,115,STABLE,Good
29.1,97.4853375365314,95,81,STABLE,Good
26.5,95.84877487182538,37,241,STABLE,Good
32.5,92.80396771274906,1478,1274,STABLE,Unhealthy for Sensitive Groups
28.3491674,97.97636886352326,86,81,STABLE,Unhealthy for Sensitive Groups
30.9,98.33886270706444,90,60,STABLE,Good
26.4,98.43963640862387,2185,901,STABLE,Unhealthy
24.5,98.7220292730762,706,842,STABLE,Moderate
29.2,98.91570964019115,185,85,STABLE,Moderate
24.9,95.90424312727491,698,416,STABLE,Moderate
30.9,98.57622092462093,1498,1665,STABLE,Unhealthy for Sensitive Groups
25.7,93.68547101971176,464,630,STABLE,Moderate
29.87120704,95.79756693625964,68,86,STABLE,Unhealthy
26.9,95.34673006305678,858,647,STABLE,Moderate
26.7,97.24954542036001,2441,604,STABLE,Unhealthy
28.2,98.18815924433558,86,85,STABLE,Moderate
28.7,95.9510420196434,1319,1403,STABLE,Unhealthy for Sensitive Groups
25.7,97.79448175327533,904,2141,STABLE,Unhealthy
29.28248401,99.25665068604025,102,82,STABLE,Unhealthy for Sensitive Groups
32.9,95.91156803543048,1388,1608,STABLE,Unhealthy for Sensitive Groups
30.2,98.61756319211048,68,112,STABLE,Unhealthy for Sensitive Groups
26.7,98.99666029563231,235,159,STABLE,Good
29.1,97.57790868476235,2861,2864,STABLE,Unhealthy
28.3,96.62066254976355,747,1128,STABLE,Unhealthy for Sensitive Groups
29.12393144,97.60901878741984,47,92,STABLE,Unhealthy
24.3,96.88984752975034,817,1155,STABLE,Moderate
32.0,95.87539460891131,888,868,STABLE,Moderate
28.7,95.85077247517405,103,81,STABLE,Moderate
26.8,95.08634582523993,1061,1848,STABLE,Unhealthy for Sensitive Groups
27.2,97.39728129805474,215,219,STABLE,Good
27.6,95.46469388282104,490,684,STABLE,Moderate
28.5,97.89129718529881,35,207,STABLE,Good
28.3,93.47869320410561,174,43,STABLE,Good
29.11748927,98.15013102482345,47,90,STABLE,Unhealthy
28.27593225,95.74016380117672,85,75,STABLE,Unhealthy for Sensitive Groups
26.4,96.03033031973021,4054,3758,STABLE,Unhealthy
28.2,93.83158001230048,1929,3547,STABLE,Unhealthy
29.18841591,96.3889768134683,47,89,STABLE,Unhealthy for Sensitive Groups
33.2,98.98048330895178,358,1083,STABLE,Moderate
28.64787652,95.1477794736969,86,82,STABLE,Unhealthy for Sensitive Groups
24.52595768420017,98.69338143348351,1959,850,STABLE,Unhealthy
31.0,97.39799009000463,96,38,STABLE,Good
27.3,97.7134970479357,482,530,STABLE,Moderate
33.0,98.49544538213058,1161,1735,STABLE,Unhealthy for Sensitive Groups
31.3,95.59001661153177,73,47,STABLE,Good
28.3,97.30110705473398,85,75,STABLE,Unhealthy
25.4,97.77774926120767,362,721,STABLE,Moderate
26.0,97.39208288427339,713,638,STABLE,Moderate
31.3,94.59742177991794,1647,1595,STABLE,Unhealthy for Sensitive Groups
28.2,97.30108084995017,196,163,VIBRATING,Good
28.4,93.5850395445986,85,78,STABLE,Good
25.5,99.31483438322351,803,3615,VIBRATING,Unhealthy
34.0,98.10388818258735,378,3921,STABLE,Unhealthy
27.5,98.08718502789773,122,85,VIBRATING,Good
25.3,98.72103637313168,680,2355,STABLE,Unhealthy
31.8,96.39324525785264,707,883,STABLE,Unhealthy for Sensitive Groups
29.1,97.498512058711,1940,118,VIBRATING,Unhealthy
33.4,98.78574124016342,233,92,STABLE,Good
28.0,98.21830247837875,1176,1905,STABLE,Unhealthy for Sensitive Groups
32.7,94.95865898379373,552,2511,STABLE,Unhealthy
27.6,95.97158925238986,968,1874,STABLE,Unhealthy for Sensitive Groups
27.8,97.95568439028642,91,70,STABLE,Moderate
27.5,98.44258481043035,99,166,STABLE,Good
30.4,98.52979213975831,511,473,STABLE,Moderate
28.35265785,96.5482192550278,85,74,STABLE,Unhealthy for Sensitive Groups
33.8,98.70252550893488,1416,943,STABLE,Unhealthy for Sensitive Groups
29.2,97.32806660102155,201,90,VIBRATING,Moderate
30.5,95.96431294743996,652,1001,STABLE,Moderate
30.4,94.61586365739628,3568,677,STABLE,Unhealthy
30.2,92.1712993012553,94,59,VIBRATING,Good
32.9,95.65297218543992,748,1650,STABLE,Unhealthy for Sensitive Groups
30.1,97.15017401909515,324,350,STABLE,Moderate
26.5,97.99678691534254,41,93,STABLE,Good
28.32559001,99.31461924625138,86,76,STABLE,Unhealthy for Sensitive Groups
28.7,96.61791859326067,37,62,STABLE,Good
34.0,93.50645262865184,2867,3914,STABLE,Unhealthy
26.7,99.34866452683713,745,1460,STABLE,Unhealthy for Sensitive Groups
30.1,98.39024159607395,2090,168,STABLE,Unhealthy
27.5,95.80122836953778,948,1897,STABLE,Unhealthy for Sensitive Groups
29.1,98.90109368608132,48,96,STABLE,Unhealthy
33.9,98.89993014477665,184,69,STABLE,Good
28.32106856,94.99219380936643,87,84,STABLE,Unhealthy for Sensitive Groups
28.3,97.75520031864102,79,81,STABLE,Moderate
25.2,98.06947110064883,1007,1059,STABLE,Unhealthy for Sensitive Groups
32.1,97.04721116499807,104,96,STABLE,Good
28.9,99.2314687553408,68,87,STABLE,Good
25.2,96.58202998609194,813,373,STABLE,Moderate
28.5,97.7733595741192,3971,1220,STABLE,Unhealthy
33.20100620839198,99.08375888586768,4095,518,STABLE,Unhealthy
33.2,96.90184422958532,827,384,STABLE,Moderate
27.9,99.21103931124748,641,540,STABLE,Moderate
31.0,93.48969020433917,90,60,VIBRATING,Good
30.353704263848233,99.2689599879482,4063,773,STABLE,Unhealthy
28.8,98.62700213524755,1160,1115,STABLE,Unhealthy for Sensitive Groups
30.2,99.08995563708027,200,59,STABLE,Good
28.36292988,97.24738121784193,85,83,STABLE,Unhealthy for Sensitive Groups
27.9,98.35774362446294,585,3978,STABLE,Unhealthy
28.3,94.54187795524297,84,140,STABLE,Good
28.5,97.72133735153825,75,77,STABLE,Moderate
32.6,97.44592694457447,151,65,STABLE,Good
28.9,96.95944718687387,179,81,STABLE,Moderate
25.4,97.91607247656013,3561,721,STABLE,Unhealthy
30.1,98.22198847286744,67,81,VIBRATING,Moderate
28.26598079,95.28683729274834,86,81,STABLE,Unhealthy
25.7,96.17420654263935,851,1168,STABLE,Moderate
29.7,93.44179179193247,856,2073,STABLE,Unhealthy
32.1,98.56073456801074,236,202,VIBRATING,Good
29.7,98.77907913205817,3629,1621,STABLE,Unhealthy
28.1,96.7650322652163,172,94,VIBRATING,Moderate
33.2,96.53916384575587,817,1410,STABLE,Unhealthy for Sensitive Groups
33.2,95.42822159028671,3614,720,STABLE,Unhealthy
33.0,98.24893297752403,59,146,STABLE,Good
31.0,92.4825764181522,527,2645,STABLE,Unhealthy
29.6,96.708244368888,545,324,STABLE,Moderate
32.809855435818065,96.55994671195785,4095,4095,STABLE,Unhealthy
28.4,95.64626530418562,86,78,STABLE,Moderate
28.54732101,95.39992470927618,86,81,STABLE,Unhealthy
29.4,98.69220544329224,117,53,STABLE,Good
28.5,95.17751579325822,1906,361,STABLE,Unhealthy
33.7,96.50776267646496,3188,979,STABLE,Unhealthy
27.0,96.54934421036049,154,239,STABLE,Good
29.09443465,94.49856283608015,46,87,STABLE,Unhealthy
28.0,97.7834834238967,586,1021,STABLE,Moderate
29.1,96.30897659353573,47,93,VIBRATING,Unhealthy
29.0,94.32822199645271,103,87,STABLE,Good
30.4,93.97978961658701,54,219,VIBRATING,Good
32.12997848109702,97.5256115191588,2229,640,STABLE,Unhealthy
28.6,97.9491268275811,43,77,STABLE,Moderate
32.1,97.0208893532527,1195,1112,STABLE,Unhealthy for Sensitive Groups
30.4,97.9131137981642,1215,1655,STABLE,Unhealthy for Sensitive Groups
31.8,97.63497128001592,609,3650,STABLE,Unhealthy
27.3,98.32420183732428,983,1602,STABLE,Unhealthy for Sensitive Groups
29.6,94.42409896126979,4060,957,VIBRATING,Unhealthy
29.3,97.94054766665116,229,30,STABLE,Good
26.8,94.86633556045298,45,92,VIBRATING,Good
30.0,97.34577399727763,68,84,STABLE,Moderate
33.8,93.54636932429574,309,3279,STABLE,Unhealthy
25.9,98.68196435966442,62,94,STABLE,Good
25.1,99.05622148237532,135,39,STABLE,Good
29.4,98.76453989164382,78,69,STABLE,Moderate
28.24939815,98.63921552150153,86,76,STABLE,Unhealthy for Sensitive Groups
26.1,97.88647661551236,727,745,STABLE,Moderate
28.4,95.56935746828209,83,81,STABLE,Unhealthy
28.0,97.72028051446824,179,88,STABLE,Moderate
29.3,98.58402121128023,850,1743,STABLE,Unhealthy for Sensitive Groups
26.6,97.12815569863133,72,86,STABLE,Good
29.9,96.61893408993875,241,3615,VIBRATING,Unhealthy
24.9,94.00641111258136,211,95,STABLE,Good
32.0,98.10306057789349,1364,1557,STABLE,Unhealthy for Sensitive Groups
24.7,93.69815954071046,253,747,STABLE,Moderate
25.7,92.2889609630915,332,1093,STABLE,Moderate
25.5,95.98337661583776,3004,163,STABLE,Unhealthy
31.9,98.97169189076948,601,1065,STABLE,Moderate
29.1065205,93.84893058387057,47,90,STABLE,Unhealthy
25.5,93.49869716246059,3948,1537,STABLE,Unhealthy
27.2,94.2981277524926,2304,3724,STABLE,Unhealthy
27.9,96.36450472364277,935,908,STABLE,Unhealthy for Sensitive Groups
29.6,99.24502298642317,3382,2439,STABLE,Unhealthy
30.5,99.21773035113387,1389,1880,STABLE,Unhealthy for Sensitive Groups
25.3,98.66931799042825,231,123,STABLE,Good
30.0,95.76680302144368,1768,1663,STABLE,Unhealthy for Sensitive Groups
33.7,99.17309347828535,680,795,STABLE,Moderate
25.5,99.21644236028516,311,1003,STABLE,Moderate
30.2,94.89990683699473,197,106,VIBRATING,Good
24.1,98.64422968000486,2773,2565,STABLE,Unhealthy
32.3,94.8075948889001,120,2503,STABLE,Unhealthy
24.4,99.47590088181153,243,3058,STABLE,Unhealthy
29.3,97.78298479019098,38,75,STABLE,Moderate
33.7,99.51314633053454,553,440,STABLE,Moderate
29.0,97.86777319245586,47,87,STABLE,Unhealthy
33.3,96.3605941031484,2731,683,STABLE,Unhealthy
28.6,98.38754677334668,760,3335,STABLE,Unhealthy
25.9,96.0915986612646,233,173,STABLE,Good
28.27196825,97.9935457319047,56,137,STABLE,Unhealthy
28.1,97.1180704708244,1363,1543,STABLE,Unhealthy for Sensitive Groups
29.2,99.42475088969135,47,94,STABLE,Unhealthy
26.6,95.78939740852547,72,85,VIBRATING,Good
30.3,98.50406080616092,115,105,STABLE,Good
32.8,98.25622918007527,790,1085,STABLE,Moderate
31.4,98.71416876971699,232,78,VIBRATING,Good
26.1,98.32763354046843,941,1800,VIBRATING,Unhealthy for Sensitive Groups
25.3,98.72475359183277,895,665,STABLE,Moderate
28.7,96.63458096740494,105,83,VIBRATING,Moderate
33.8,98.05918795586746,3567,322,STABLE,Unhealthy
32.3,96.90159911511383,725,494,STABLE,Moderate
24.7,96.10009899502224,1248,1906,STABLE,Unhealthy for Sensitive Groups
33.9,96.24956217171894,43,2217,STABLE,Unhealthy
32.6,93.65114514302127,212,3870,STABLE,Unhealthy
28.1,98.64760317941483,145,45,STABLE,Good
24.9,97.30451334587498,2349,3791,STABLE,Unhealthy
24.3,95.97529583885324,2437,414,STABLE,Unhealthy
29.4,97.4993268438665,103,83,STABLE,Moderate
32.5,95.83754433370676,645,964,STABLE,Moderate
29.6,97.38648261789406,899,287,STABLE,Moderate
26.7,98.22128062992267,862,1084,STABLE,Moderate
24.60373516,96.85410719177938,74,94,STABLE,Good
29.1,99.41170830834987,218,112,STABLE,Good
33.2,99.05676721735979,2036,3688,STABLE,Unhealthy
25.0,99.04494664534856,1610,935,STABLE,Unhealthy for Sensitive Groups
28.3,96.39992409386616,85,80,STABLE,Unhealthy for Sensitive Groups
27.8,98.21192297759488,379,987,STABLE,Moderate
30.4,97.49761402891214,597,3931,STABLE,Unhealthy
28.5,97.30521047342118,460,419,STABLE,Moderate
33.7,95.84129009416527,553,2075,STABLE,Unhealthy
27.1,98.310452036079,142,200,STABLE,Good
29.4,95.50903393602624,74,81,STABLE,Moderate
28.2,94.05527448875407,34,219,STABLE,Good
27.9,95.19337921185257,174,167,STABLE,Good
26.8,96.90677833513377,799,3048,STABLE,Unhealthy
31.2,98.98768840966446,533,786,STABLE,Moderate
29.4,96.41683833313252,3318,3629,STABLE,Unhealthy
28.64554083,99.22627089173827,86,82,STABLE,Unhealthy for Sensitive Groups
